prompt_id,model_name,control,mode,eci_raw,eci_residualized,early_eci_raw,effective_ranks,participation_ratios,variances,window_starts,window_ends
qa129,mistralai/Mistral-7B-v0.1,none,natural_long,-0.02019605961712925,-0.02019605961712925,-0.03698495626449584,"[111.78512573242188, 113.0191421508789, 108.84549713134766, 105.28621673583984, 98.81804656982422, 98.87682342529297, 101.79975891113281, 100.4689712524414, 103.41836547851562, 98.87239837646484, 99.25330352783203]","[92.45587921142578, 96.47614288330078, 89.00828552246094, 81.19430541992188, 72.15258026123047, 72.09390258789062, 75.65534210205078, 74.21568298339844, 77.89762878417969, 72.59688568115234, 71.39219665527344]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[0, 64, 128, 192, 256, 320, 384, 448, 512, 576, 640]","[128, 192, 256, 320, 384, 448, 512, 576, 640, 704, 768]"
qa130,mistralai/Mistral-7B-v0.1,none,natural_long,0.021839439868927,0.021839439868927,0.021839439868927,"[109.9363021850586, 114.24052429199219, 114.5872802734375, 114.47979736328125]","[87.42437744140625, 96.83695220947266, 97.78105163574219, 97.80401611328125]","[inf, inf, inf, inf]","[0, 64, 128, 192]","[128, 192, 256, 320]"
qa131,mistralai/Mistral-7B-v0.1,none,natural_long,0.026271224021911614,0.026271224021911614,0.026271224021911614,"[97.41901397705078, 99.10037231445312]","[68.54556274414062, 72.1104507446289]","[inf, inf]","[0, 64]","[128, 192]"
qa132,mistralai/Mistral-7B-v0.1,none,natural_long,0.0029770374298095717,0.0029770374298095717,-0.010653650760650633,"[99.2262954711914, 103.71778106689453, 102.59569549560547, 97.32754516601562, 102.1847915649414, 102.53343200683594]","[70.99822235107422, 78.40673828125, 77.53446197509766, 69.8407974243164, 76.21070098876953, 77.28466033935547]","[inf, inf, inf, inf, inf, inf]","[0, 64, 128, 192, 256, 320]","[128, 192, 256, 320, 384, 448]"
qa133,mistralai/Mistral-7B-v0.1,none,natural_long,0.001086890697479249,0.001086890697479249,0.001086890697479249,"[99.609619140625, 98.45172119140625, 99.74874114990234]","[70.55455780029297, 70.55631256103516, 72.98698425292969]","[inf, inf, inf]","[0, 64, 128]","[128, 192, 256]"
qa134,mistralai/Mistral-7B-v0.1,none,natural_long,0.012933376857212612,0.012933376857212612,-0.0013986945152282713,"[98.92111206054688, 97.69831848144531, 95.95899200439453, 99.20249938964844, 98.9907455444336, 103.29110717773438]","[69.91666412353516, 69.13955688476562, 66.62574005126953, 71.14057922363281, 70.65823364257812, 77.39434814453125]","[inf, inf, inf, inf, inf, inf]","[0, 64, 128, 192, 256, 320]","[128, 192, 256, 320, 384, 448]"
qa135,mistralai/Mistral-7B-v0.1,none,natural_long,-0.00960282342774527,-0.00960282342774527,-0.0445865511894226,"[106.54766082763672, 102.99297332763672, 101.02208709716797, 97.69282531738281, 100.66447448730469, 101.11415100097656, 102.1833267211914]","[80.44853973388672, 74.27493286132812, 72.5013656616211, 70.02751159667969, 74.33881378173828, 75.22229766845703, 76.5511245727539]","[inf, inf, inf, inf, inf, inf, inf]","[0, 64, 128, 192, 256, 320, 384]","[128, 192, 256, 320, 384, 448, 512]"
qa136,mistralai/Mistral-7B-v0.1,none,natural_long,-0.005252099037170412,-0.005252099037170412,0.03862241506576538,"[93.80603790283203, 98.92144012451172, 102.31356048583984, 100.91477966308594, 98.8945541381836, 95.09420776367188, 91.45221710205078, 88.60852813720703, 99.16088104248047, 96.84137725830078, 96.3777084350586]","[63.79210662841797, 71.2874984741211, 76.23426055908203, 72.81526184082031, 71.27845764160156, 67.27488708496094, 61.216434478759766, 58.89792251586914, 72.75827026367188, 69.65654754638672, 69.34366607666016]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[0, 64, 128, 192, 256, 320, 384, 448, 512, 576, 640]","[128, 192, 256, 320, 384, 448, 512, 576, 640, 704, 768]"
qa137,mistralai/Mistral-7B-v0.1,none,natural_long,-0.0008371085831613256,-0.0008371085831613256,0.013156151771545407,"[97.4222640991211, 96.82844543457031, 98.15817260742188, 99.7856674194336, 100.0453109741211, 91.24630737304688, 93.3671875, 96.70128631591797, 101.20540618896484, 96.96229553222656]","[68.91797637939453, 69.36909484863281, 71.85903930664062, 74.02291870117188, 74.31214141845703, 64.28911590576172, 66.66450500488281, 70.27398681640625, 75.61014556884766, 69.49400329589844]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[0, 64, 128, 192, 256, 320, 384, 448, 512, 576]","[128, 192, 256, 320, 384, 448, 512, 576, 640, 704]"
qa138,mistralai/Mistral-7B-v0.1,none,natural_long,-0.0026251695372841582,-0.0026251695372841582,0.03802435398101806,"[106.75077056884766, 109.51454162597656, 112.4264907836914, 113.89198303222656, 113.5088882446289, 113.69203186035156, 111.48670196533203, 108.4721450805664, 106.94188690185547, 106.86018371582031, 111.04115295410156]","[81.32763671875, 86.79889678955078, 92.73230743408203, 95.90800476074219, 95.95196533203125, 95.51795959472656, 91.48129272460938, 85.59688568115234, 83.8993148803711, 83.84873962402344, 89.96430969238281]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[0, 64, 128, 192, 256, 320, 384, 448, 512, 576, 640]","[128, 192, 256, 320, 384, 448, 512, 576, 640, 704, 768]"
qa139,mistralai/Mistral-7B-v0.1,none,natural_long,-0.017493432476407014,-0.017493432476407014,-0.01844449043273926,"[103.04759979248047, 96.39962768554688, 97.36959838867188, 98.7894515991211, 95.55485534667969, 92.01017761230469, 93.39412689208984, 94.5184097290039]","[76.4150390625, 67.54093933105469, 68.9045181274414, 71.02991485595703, 67.84951782226562, 64.28852844238281, 66.1917724609375, 67.81660461425781]","[inf, inf, inf, inf, inf, inf, inf, inf]","[0, 64, 128, 192, 256, 320, 384, 448]","[128, 192, 256, 320, 384, 448, 512, 576]"
qa140,mistralai/Mistral-7B-v0.1,none,natural_long,0.0010063886642456053,0.0010063886642456053,0.01592881679534912,"[96.24456787109375, 93.54584503173828, 98.62782287597656, 97.94872283935547, 94.36517333984375]","[66.87252044677734, 64.81652069091797, 71.50994873046875, 69.29430389404297, 65.50476837158203]","[inf, inf, inf, inf, inf]","[0, 64, 128, 192, 256]","[128, 192, 256, 320, 384]"
qa141,mistralai/Mistral-7B-v0.1,none,natural_long,-0.015523513880642983,-0.015523513880642983,-0.028179240226745603,"[102.42607116699219, 104.28495025634766, 99.47120666503906, 98.01908111572266, 97.85702514648438, 100.01521301269531, 88.86045837402344, 89.02934265136719, 95.87533569335938, 94.3607177734375, 96.06108093261719]","[75.42645263671875, 78.99971771240234, 71.25813293457031, 70.25399780273438, 71.54351806640625, 73.62193298339844, 61.412818908691406, 62.5086784362793, 68.6891098022461, 65.6797866821289, 68.13064575195312]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[0, 64, 128, 192, 256, 320, 384, 448, 512, 576, 640]","[128, 192, 256, 320, 384, 448, 512, 576, 640, 704, 768]"
qa142,mistralai/Mistral-7B-v0.1,none,natural_long,-0.01904420961033215,-0.01904420961033215,-0.03012864589691162,"[103.69389343261719, 100.24468231201172, 99.60742950439453, 97.47886657714844, 96.06039428710938, 93.30616760253906, 93.57604217529297, 98.87937927246094, 94.72112274169922, 93.83578491210938, 84.87521362304688]","[77.08953857421875, 72.73815155029297, 72.49880981445312, 70.16634368896484, 68.64617919921875, 65.76155853271484, 65.99470520019531, 71.8145980834961, 67.47083282470703, 65.82576751708984, 54.34442138671875]","[inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf]","[0, 64, 128, 192, 256, 320, 384, 448, 512, 576, 640]","[128, 192, 256, 320, 384, 448, 512, 576, 640, 704, 768]"
qa143,mistralai/Mistral-7B-v0.1,none,natural_long,-0.009995281696319578,-0.009995281696319578,0.011706686019897461,"[96.11138153076172, 95.675537109375, 98.63430786132812, 97.62255096435547, 91.93938446044922]","[66.18302917480469, 66.03514862060547, 69.87885284423828, 68.69792175292969, 62.66611099243164]","[inf, inf, inf, inf, inf]","[0, 64, 128, 192, 256]","[128, 192, 256, 320, 384]"
qa144,mistralai/Mistral-7B-v0.1,none,natural_long,-0.008544794150761191,-0.008544794150761191,-0.030525946617126463,"[100.14081573486328, 100.3604736328125, 96.57272338867188, 94.89119720458984, 95.3759994506836, 94.8115463256836, 99.13491821289062]","[71.54427337646484, 72.94549560546875, 69.20243835449219, 68.3592529296875, 68.06465148925781, 67.64572143554688, 72.63834381103516]","[inf, inf, inf, inf, inf, inf, inf]","[0, 64, 128, 192, 256, 320, 384]","[128, 192, 256, 320, 384, 448, 512]"
qa145,mistralai/Mistral-7B-v0.1,none,natural_long,0.009689045803887502,0.009689045803887502,-0.014492130279541014,"[99.98541259765625, 96.61177062988281, 94.19083404541016, 97.70073699951172, 98.83223724365234, 100.9107894897461, 101.35985565185547]","[70.45711517333984, 68.15631866455078, 66.16567993164062, 71.35498809814453, 72.77555847167969, 75.44121551513672, 76.54519653320312]","[inf, inf, inf, inf, inf, inf, inf]","[0, 64, 128, 192, 256, 320, 384]","[128, 192, 256, 320, 384, 448, 512]"
